0,175.6061
0.007,255.1604
0.014,635.5345
0.021,1404.6442
0.027,2117.8671
0.034,2427.0409
0.041,2478.3538
0.048,2736.3919
0.054,3069.5275
0.061,3174.9717
0.068,3120.1552
0.075,3064.6957
0.081,3038.3371
0.088,3081.605
0.095,3163.0614
0.102,3221.5931
0.108,3260.9723
0.115,3260.9978
0.122,3275.9229
0.129,3301.2163
0.135,3343.1325
0.142,3380.1491
0.149,3382.6345
0.156,3386.7256
0.162,3392.8
0.169,3402.8029
0.176,3417.7338
0.183,3420.9451
0.189,3416.4575
0.196,3423.7425
0.203,3423.5124
0.21,3431.6062
0.216,3427.5153
0.223,3434.0477
0.23,3434.8398
0.237,3432.7146
0.243,3445.5982
0.25,3439.0386
0.257,3440.5741
0.264,3441.1328
0.27,3436.1248
0.277,3449.2551
0.284,3437.4827
0.291,3445.6593
0.297,3443.3177
0.304,3445.8393
0.311,3451.724
0.318,3446.0069
0.324,3452.1654
0.331,3455.6882
0.338,3458.4828
0.345,3462.5389
0.351,3458.0373
0.358,3460.0559
0.365,3466.5381
0.372,3469.6817
0.378,3462.0491
0.385,3473.471
0.392,3470.1847
0.399,3470.3548
0.405,3476.7199
0.412,3481.8309
0.419,3484.3151
0.426,3485.3197
0.432,3495.8892
0.439,3501.0738
0.446,3497.1538
0.453,3504.3408
0.459,3510.8622
0.466,3513.5611
0.473,3513.2272
0.48,3519.9801
0.486,3521.2467
0.493,3525.6366
0.5,3531.3556
0.507,3534.8084
0.513,3539.4358
0.52,3543.3857
0.527,3553.2043
0.534,3559.9443
0.54,3560.6812
0.547,3576.7335
0.554,3579.2107
0.561,3586.2624
0.567,3596.6651
0.574,3602.2312
0.581,3613.4968
0.588,3617.6299
0.594,3624.1221
0.601,3632.7702
0.608,3635.8005
0.615,3644.8838
0.621,3651.3224
0.628,3659.1057
0.635,3663.4524
0.642,3660.0249
0.648,3657.6308
0.655,3653.6501
0.662,3648.8047
0.669,3647.7554
0.675,3641.7274
0.682,3640.1763
0.689,3634.856
0.696,3632.3515
0.702,3627.2454
0.709,3623.8611
0.716,3619.717
0.723,3618.3946
0.729,3613.1392
0.736,3609.043
0.743,3607.1371
0.75,3602.7399
0.756,3597.5206
0.763,3595.7361
0.77,3592.6446
0.777,3588.3407
0.783,3585.8019
0.79,3582.2332
0.797,3578.8593
0.804,3575.615
0.81,3570.8216
0.817,3570.6709
0.824,3566.9096
0.831,3564.2172
0.837,3560.5675
0.844,3557.8996
0.851,3552.668
0.858,3550.391
0.864,3548.2969
0.871,3544.0758
0.878,3541.0905
0.885,3539.4612
0.891,3536.6179
0.898,3533.9033
0.905,3532.6767
0.912,3528.1977
0.918,3525.9506
0.925,3523.3936
0.932,3521.098
0.939,3516.2841
0.945,3514.183
0.952,3511.8687
0.959,3508.9324
0.966,3505.6157
0.972,3503.2975
0.979,3501.2586
0.986,3495.5415
0.993,3495.148
0.999,3489.7817
1.006,3489.7535
1.013,3486.3213
1.02,3480.6369
1.026,3480.1647
1.033,3475.0661
1.04,3472.8254
1.047,3469.8203
1.053,3468.3142
1.06,3463.0977
1.067,3460.8838
1.074,3457.2451
1.08,3454.977
1.087,3452.3967
1.094,3448.6529
1.101,3444.8601
1.107,3442.7659
1.114,3440.6873
1.121,3436.6028
1.128,3435.4251
1.134,3430.6528
1.141,3428.1915
1.148,3426.9741
1.155,3422.0366
1.161,3419.5164
1.168,3417.2862
1.175,3413.6894
1.182,3410.962
1.188,3407.6507
1.195,3403.4693
1.202,3402.175
1.209,3397.0577
1.215,3394.9332
1.222,3392.1731
1.229,3387.6918
1.236,3387.0824
1.242,3381.9507
1.249,3379.1755
1.256,3376.1949
1.263,3373.2096
1.269,3370.4071
1.276,3367.8314
1.283,3365.719
1.29,3361.5633
1.296,3358.9743
1.303,3357.2225
1.31,3354.4765
1.317,3352.1528
1.323,3350.8078
1.33,3347.5413
1.337,3345.2947
1.344,3342.4997
1.35,3340.9306
1.357,3339.3072
1.364,3336.5751
1.371,3335.1162
1.377,3333.1633
1.384,3331.5305
1.391,3330.3015
1.398,3328.8997
1.404,3327.1451
1.411,3325.992
1.418,3324.26
1.425,3322.8968
1.431,3323.6056
1.438,3319.7895
1.445,3319.3353
1.452,3319.9688
1.458,3317.3845
1.465,3315.3631
1.472,3317.2113
1.479,3315.0313
1.485,3313.1063
1.492,3312.8937
1.499,3311.9821
1.506,3311.8232
1.512,3309.0731
1.519,3309.1371
1.526,3308.2839
1.533,3308.7878
1.539,3305.9701
1.546,3306.3153
1.553,3305.0746
1.56,3303.45
1.566,3304.2148
1.573,3306.5193
1.58,3300.7789
1.587,3301.0903
1.593,3298.9727
1.6,3299.2468
1.607,3297.7435
1.614,3296.2823
1.62,3296.8662
1.627,3296.684
1.634,3295.9941
1.641,3294.45
1.647,3293.6068
1.654,3292.2086
1.661,3292.5503
1.668,3290.6001
1.674,3289.6437
1.681,3290.7381
1.688,3287.4039
1.695,3286.1924
1.701,3285.5055
1.708,3286.5801
1.715,3281.6017
1.722,3283.1348
1.728,3279.6053
1.735,3281.9787
1.742,3275.6594
1.749,3279.544
1.755,3278.6016
1.762,3274.1891
1.769,3277.2311
1.776,3274.0522
1.782,3273.0747
1.789,3270.7791
1.796,3270.3985
1.803,3271.5711
1.809,3267.4289
1.816,3267.2653
1.823,3267.8497
1.83,3266.0641
1.836,3264.2616
1.843,3265.6968
1.85,3264.8085
1.857,3264.1828
1.863,3264.5777
1.87,3264.1726
1.877,3264.6508
1.884,3267.1234
1.89,3264.7083
1.897,3266.0921
1.904,3266.7372
1.911,3268.2633
1.917,3267.2299
1.924,3268.7187
1.931,3269.8411
1.938,3270.7663
1.944,3271.6198
1.951,3274.852
1.958,3276.4202
1.965,3278.4155
1.971,3278.5432
1.978,3279.389
1.985,3283.1674
1.992,3285.438
1.998,3288.4107
2.005,3295.0365
2.012,3299.3738
2.019,3303.5968
2.025,3306.9476
2.032,3313.55
2.039,3318.0974
2.046,3322.6704
2.052,3326.6129
2.059,3333.535
2.066,3340.6042
2.073,3345.9323
2.079,3353.5868
2.086,3359.517
2.093,3363.2032
2.1,3369.1229
2.106,3375.3444
2.113,3381.1416
2.12,3386.7591
2.127,3389.5129
2.133,3386.4735
2.14,3361.4118
2.147,3337.8089
2.154,3315.8759
2.16,3289.6982
2.167,3267.9833
2.174,3252.6436
2.181,3222.9783
2.187,3201.3365
2.194,3167.6873
2.201,3143.8207
2.208,3119.8828
2.214,3095.7753
2.221,3074.7163
2.228,3048.1399
2.235,3025.2488
2.241,2996.5108
2.248,2971.9965
2.255,2946.6642
2.262,2912.659
2.268,2883.865
2.275,2841.2805
2.282,2803.3614
2.289,2767.1495
2.295,2732.8965
2.302,2718.2768
2.309,2692.3866
2.316,2669.8911
2.322,2629.4486
2.329,2603.8525
2.336,2576.1582
2.343,2547.3134
2.349,2516.9218
2.356,2482.9692
2.363,2464.8229
2.37,2434.049
2.376,2403.8792
2.383,2373.746
2.39,2339.6347
2.396,2321.2359
2.403,2288.456
2.41,2254.9935
2.417,2226.361
2.423,2199.433
2.43,2170.1003
2.437,2129.5976
2.444,2094.4057
2.45,2067.4473
2.457,2029.9436
2.464,1993.4214
